OBJECTID,STUSAB,PARTICIPANT_CODE,FORMAL_PARTICIPANT_NAME,PCT_SHARE,SUMLEV,SHAPE_Length,SHAPE_Area
1656,KS,KS083,GREENLEAF HOUSING AUTHORITY,1,160,0.0679279180768048,0.000126109256810849
1657,KS,KS015,NORTH NEWTON HOUSING AUTHORITY,1,160,0.0916923478537999,0.000239617929142936
1658,KS,KS038,SALINA HOUSING AUTHORITY,1,160,1.16226885578035,0.00675629789154262
1659,KS,KS019,BELOIT HOUSING AUTHORITY,1,160,0.272719862829201,0.00109629365398566
1660,KY,KY053,HOUSING AUTHORITY OF GREENSBURG,1,050,1.26612940968204,0.0759851791456398
1661,KY,KY083,HOUSING AUTHORITY OF HODGENVILLE,1,160,0.207392753839634,0.000610840607896836
1662,MS,MS066,THE HOUSING AUTHORITY OF THE CITY OF PICAYUNE,1,160,0.405466886950696,0.00316566773363332
1663,MO,MO033,MOUND CITY HOUSING AUTHORITY,1,160,0.120915291916982,0.000373383699285794
1664,MT,MT015,WHITEFISH HOUSING AUTHORITY,0.921875,160,1.02613705967619,0.00376921984705332
1665,LA,LA101,HOUSING AUTHORITY OF THE CITY OF DENHAM SPRINGS,0.9461078,050,2.34239412540534,0.170936361121494
1666,AR,AR015,HOUSING AUTHORITY OF THE CITY OF TEXARKANA,0.71924293,050,2.70337047890576,0.159905993728155
1667,MO,MO209,HOUSING AUTHORITY OF THE CITY OF CABOOL,1,050,2.3033905780121,0.310469362716626
1668,AL,AL051,HOUSING AUTHORITY OF RED BAY,1,050,1.90279345373536,0.16426026732079
1669,LA,LA130,HOUSING AUTHORITY OF DUSON,1,050,1.51641751244515,0.0653205586751409
1670,OH,OH020,BELMONT METROPOLITAN HOUSING AUTHORITY,1,050,1.73304646946811,0.14788435253224
1671,OH,OH014,JEFFERSON METROPOLITAN HOUSING AUTHORITY,0.98864555,050,1.53583615258356,0.11288043162648
1672,LA,LA086,HOUSING AUTHORITY OF THE CITY OF DERIDDER,0.99363059,160,0.616188229138425,0.00225462225950812
1673,LA,LA261,VILLAGE OF FENTON HOUSING AUTHORITY,1,050,2.59115799384708,0.159896116535737
1674,MN,MN037,"HRA OF AITKIN COUNTY, MINNESOTA",0.89595377,050,3.26078985533027,0.606834496102481
1675,IL,IL031,DEWITT COUNTY HOUSING AUTHORITY,1,050,1.53136452792557,0.110938656416248
1676,IL,IL094,LIVINGSTON COUNTY HOUSING AUTHORITY,1,050,2.3617967779904,0.289470782964406
1677,KY,KY161,APPALACHIAN FOOTHILLS HOUSING AGENCY INC,0.54617417,050,1.77077392484713,0.0948613249372634
1678,KY,KY092,HOUSING AUTHORITY OF OLIVE HILL,1,160,0.176788297658311,0.000501795730576054
1679,MS,MS030,MISSISSIPPI REGIONAL HOUSING AUTHORITY NO. V,0.285779,050,1.7181065719832,0.177556309163153
1680,WI,WI030,REEDSVILLE HOUSING AUTHORITY,1,160,0.167930043236097,0.000584337181518671
1681,AR,AR037,HOUSING AUTHORITY OF THE CITY OF PRESCOTT,0.98809522,050,1.97642012958612,0.156270189262091
1682,AR,AR031,HOT SPRINGS HOUSING AUTHORITY,0.99305558,050,2.01102824068495,0.186915726757159
1683,AL,AL168,RAINSVILLE HOUSING AUTHORITY,1,050,2.21072509069139,0.197862461904581
1684,AL,AL145,HOUSING AUTHORITY OF THE CITY OF BRANTLEY,1,160,0.0993866197963925,0.000774236429623789
1685,WI,WI031,WAUSAU COMMUNITY DEVELOPMENT AUTHORITY,0.88913041,160,1.42881195684661,0.00605073461422539
1686,MO,MO090,HOUSING AUTHORITY OF THE CITY OF MANSFIELD,1,160,0.19616029824714,0.00049677692598886
1687,KS,KS050,AGRA HOUSING AUTHORITY,1,160,0.0451750993536412,7.22001706064947e-05
1688,KS,KS081,NICODEMUS HOUSING AUTHORITY,1,160,0.432504888981276,0.00877321798713974
1689,IA,IA044,LOW RENT HOUSING AGENCY OF RED OAK,1,160,0.155771929151144,0.00111076750388756
1690,KS,KS045,GALENA HOUSING AUTHORITY,1,160,0.233326691966545,0.00121202224076646
1691,KS,KS161,CRAWFORD COUNTY,0.3286908,050,1.658646762274,0.171229919529935
1692,AL,AL084,"HOUSING AUTHORITY OF THE CITY OF VERNON, AL",0.96551722,160,0.294755244269714,0.00148206519076041
1693,AL,AL058,WINFIELD HOUSING AUTHORITY,1,050,2.01942217432763,0.188232529283672
1694,TN,TN001,MEMPHIS HOUSING AUTHORITY,0.95489001,160,2.58419240892756,0.0834202426745674
1695,TN,TN082,MCKENZIE HOUSING AUTHORITY,0.87837839,160,0.304588127048809,0.00162169701505667
1696,TN,TN043,ROGERSVILLE HOUSING AUTHORITY,0.92156863,050,2.22490339426477,0.130050451657605
1697,TN,TN063,SEVIERVILLE HOUSING AUTHORITY,1,050,2.14017468403676,0.154332101499657
1698,MS,MS068,THE HOUSING AUTHORITY OF THE CITY OF WAYNESBORO,1,160,0.284856954380026,0.00312722553354878
1699,LA,LA034,HOUSING AUTHORITY OF THE CITY OF ABBEVILLE,0.97435898,160,0.451414277714347,0.00147273748177105
1700,LA,LA058,HOUSING AUTHORITY OF THE TOWN OF BASILE,1,160,0.0928487247860111,0.000281911064041301
1701,MI,MI157,STERLING HEIGHTS HOUSING COMMISSION,0.82901555,160,0.431038466933309,0.0104482477317243
1702,MI,MI005,PONTIAC HOUSING COMMISSION,0.893736,160,0.389933536874691,0.00577064431387047
1703,WI,WI026,ABBOTSFORD HOUSING AUTHORITY,1,160,0.234140504405463,0.000800260821199808
1704,WI,WI085,ANTIGO HOUSING AUTHORITY,0.92424244,160,0.504091707224571,0.00195387650952519
1705,WI,WI032,GREENWOOD HOUSING AUTHORITY,1,160,0.156535785179902,0.000844059282261869
1706,KY,KY012,HOUSING AUTHORITY OF HENDERSON,0.93827158,160,0.950625334800001,0.00466145203250702
1707,IN,IN021,HOUSING AUTHORITY OF THE CITY OF TERRE HAUTE,0.89113152,160,0.828401590307336,0.00956181258751782
1708,IN,IN035,BRAZIL HOUSING AUTHORITY,0.96078432,160,0.335304802620947,0.0013027048229308
1709,KS,KS077,GIRARD HOUSING AUTHORITY,1,160,0.212771250167834,0.000642968685792306
1710,MS,MS019,MISSISSIPPI REGIONAL HOUSING AUTHORITY NO. IV,0.42065987,050,1.96795548555735,0.129747466362565
1711,MI,MI028,MOUNT CLEMENS HOUSING COMMISSION,1,160,0.210106678678581,0.00118087211109006
1712,MI,MI180,NEW HAVEN HOUSING COMMISSION,1,160,0.116769204885904,0.000722903888788429
1713,AL,AL126,BRUNDIDGE HOUSING AUTHORITY,1,160,0.23485185312423,0.00241052865075507
1714,AL,AL158,HOUSING AUTHORITY OF THE TOWN OF CLAYTON,1,160,0.302444101692161,0.00164759226783747
1715,TN,TN016,SWEETWATER HOUSING AUTHORITY,1,050,2.65316148105632,0.167784378105113
1716,KY,KY084,HOUSING AUTHORITY VANCEBURG,1,160,0.173098769503942,0.000333278948012113
1717,MI,MI097,SOUTHFIELD HOUSING COMMISSION,0.52422905,050,2.05589662967292,0.257999030259805
1718,MI,MI052,SAINT CLAIR HOUSING COMMISSION,0.80681819,160,0.189398002237924,0.000837586022691186
1719,GA,GA028,HOUSING AUTHORITY OF THE CITY OF WAYCROSS,1,160,0.759280455326709,0.00293058110477752
1720,GA,GA113,HOUSING AUTHORITY OF THE CITY OF NICHOLLS,1,050,2.0696715282825,0.148246984765464
1721,MI,MI100,LAPEER HOUSING COMMISSION,0.95483869,160,0.463906205210972,0.00211523629765339
1722,WI,WI206,DOOR COUNTY HOUSING AUTHORITY,1,050,4.32777228669069,0.144267849618263
1723,GA,GA071,HOUSING AUTHORITY OF THE CITY OF BAXLEY,0.8607595,160,2.43561488673344,0.00205977624721641
1724,GA,GA009,HOUSING AUTHORITY OF THE CITY OF BRUNSWICK,1,050,3.10609029047371,0.109220444010607
1725,GA,GA076,HOUSING AUTHORITY OF THE CITY OF DOUGLAS,0.88976377,160,0.660874771182882,0.00343172251563342
1726,GA,GA137,HOUSING AUTHORITY OF THE CITY OF HAZLEHURST,0.94736844,160,0.260160160673942,0.00118691291215847
1727,IN,IN048,ROCKVILLE HOUSING AUTHORITY,1,050,1.6012783823332,0.122517516560467
1728,IN,IN034,SULLIVAN HOUSING AUTHORITY,1,160,0.127321966575675,0.000506265408560019
1729,MS,MS076,THE HOUSING AUTHORITY OF THE CITY OF COLUMBUS,1,050,1.96795548555735,0.129747466362565
1730,KS,KS113,CAWKER CITY HOUSING AUTHORITY,1,160,0.0676686992449992,0.000269973966530802
1731,KS,KS147,CHAPMAN HOUSING AUTHORITY,1,160,0.128100484441323,0.000231395819088202
1732,FL,FL037,HOUSING AUTHORITY OF CITY OF FERNANDINA BEACH,1,050,3.11506338997639,0.16251227454873
1733,MS,MS071,THE HOUSING AUTHORITY OF THE CITY OF ABERDEEN,1,160,0.423631663528808,0.00312046950072637
1734,OH,OH061,SHELBY METROPOLITAN HOUSING AUTHORITY,0.88528681,160,0.548443653729662,0.00341809228407761
1735,OH,OH062,MIAMI METROPOLITAN HOUSING AUTHORITY,0.99356616,050,1.42243053162585,0.111978362780738
1736,OH,OH022,GREENE METROPOLITAN HOUSING AUTHORITY,1,050,1.44630115331216,0.11319823671998
1737,IN,IN055,LINTON HOUSING AUTHORITY,1,050,1.64384133653013,0.147110469222322
1738,IN,IN030,WASHINGTON HOUSING AUTHORITY,1,160,0.260593032815794,0.00127798173022738
1739,GA,GA263,HOUSING AUTHORITY OF THE CITY OF NAHUNTA,1,050,2.05650013532215,0.109611537268732
1740,GA,GA127,HOUSING AUTHORITY OF THE CITY OF WARRENTON,1,160,0.130295475823762,0.000481957132183039
1741,GA,GA086,HOUSING AUTHORITY OF THE CITY OF WAYNESBORO,0.79844964,050,2.55993834166614,0.208811238617717
1742,GA,GA001,HOUSING AUTHORITY OF THE CITY OF AUGUSTA,0.99502575,160,1.87740503029488,0.0825131033598537
1743,KY,KY075,HOUSING AUTHORITY OF DAWSON SPRINGS,1,160,0.209601029633277,0.000989846687311385
1744,OH,OH054,SANDUSKY METROPOLITAN HOUSING AUTHORITY,0.70610684,050,1.7218210918141,0.114806712692328
1745,MI,MI053,ALLEN PARK HOUSING COMMISSION,1,160,0.241619500242232,0.00199335204411764
1746,MI,MI064,ANN ARBOR HOUSING COMMISSION,0.96313912,050,1.87970938358181,0.204098193714041
1747,MI,MI048,MELVINDALE HOUSING COMMISSION,0.99056602,050,2.86829075570361,0.174425415138409
1748,FL,FL042,UNION COUNTY HOUSING AUTHORITY,1,050,1.26110193627302,0.0605016753120639
1749,IL,IL001,THE HOUSING AUTHORITY OF CITY OF EAST ST. LOUIS,0.99951124,160,0.558188358435492,0.00387598127171233
1750,KS,KS061,HUMBOLDT HOUSING AUTHORITY,0.98000002,160,0.154055020236676,0.000382405666974029
1751,AR,AR046,HOUSING AUTHORITY OF THE CITY OF AMITY,1,160,0.159546239007267,0.000831011193042883
1752,AR,AR012,ARKADELPHIA HOUSING AUTHORITY,1,050,3.04447450786291,0.223255895296465
1753,IL,IL015,MADISON COUNTY HOUSING AUTHORITY,1,050,2.10863657087413,0.198969499234032
1754,OH,OH005,GREAT DAYTON PREMIER MANAGEMENT,0.99755871,050,1.51726112673536,0.126398300180917
1755,AL,AL088,"HOUSING AUTHORITY OF THE CITY OF LUVERNE, AL",1,160,0.346074492442498,0.00386189900249996
1756,LA,LA004,HOUSING AUTHORITY OF LAKE CHARLES,0.98136961,160,1.11845045500871,0.0110119721509138
1757,LA,LA106,HOUSING AUTHORITY OF THE CITY OF DEQUINCY,1,160,0.191236902845377,0.00077331438516274
1758,LA,LA055,HOUSING AUTHORITY OF CITY OF OPELOUSAS,1,160,0.642954178703512,0.00195268628306726
1759,LA,LA174,RAYNE CITY,0.89361703,160,0.352692188206065,0.000918687218543495
1760,AL,AL119,"HOUSING AUTHORITY OF THE CITY OF SULLIGENT, AL",1,160,0.253722958236492,0.00197769562718056
1761,MI,MI156,BEDFORD TOWNSHIP HOUSING COMMISSION,1,160,0.423339291240325,0.0110394291187028
1762,MS,MS090,THE HOUSING AUTHORITY OF THE CITY OF SENATOBIA,1,160,0.323642082354952,0.00398150858725068
1763,MS,MS095,SOUTH DELTA REGIONAL HOUSING AUTHORITY,0.51571518,050,3.100353011737,0.190826656183293
1764,KY,KY041,HOUSING AUTHORITY OF MORGANTOWN,1,050,2.09417573388436,0.11342202730797
1765,MS,MS061,THE HOUSING AUTHORITY OF THE CITY OF CANTON,1,160,0.812441847218572,0.00534970379827361
1766,KY,KY099,HOUSING AUTHORITY OF FRANKLIN,1,160,0.934852062208924,0.00414013236740687
1767,KY,KY026,HOUSING AUTHORITY OF GLASGOW,0.99856526,050,1.87692008022883,0.131033890069194
1768,IN,IN018,HOUSING AUTHORITY OF THE CITY OF TELL CITY,0.93560606,160,0.232030950469038,0.00123179377199502
1769,MS,MS001,THE HOUSING AUTHORITY OF THE CITY OF HATTIESBURG,1,160,1.3300519299446,0.0133181906184252
1770,MS,MS002,THE HOUSING AUTHORITY OF THE CITY OF LAUREL,0.8854962,160,0.727107799166841,0.00407255821276533
1771,IN,IN024,ROCKPORT HOUSING AUTHORITY,0.97163123,160,0.166955615980696,0.000427077967460757
1772,IL,IL078,HOUSING AUTHORITY OF THE COUNTY OF BOND,1,050,1.34877141722602,0.102926900466569
1773,WI,WI183,HOUSING AUTHORITY OF RACINE COUNTY,0.99811912,050,1.55043340975308,0.0969664343468062
1774,WI,WI055,ALBANY HOUSING AUTHORITY,1,160,0.0803146616335769,0.000369309941879875
1775,IA,IA022,CITY OF IOWA CITY HOUSING AUTHORITY,0.99119592,050,1.84690679043666,0.174513943484246
1776,IA,IA024,CEDAR RAPIDS HOUSING SERVICES,0.85034013,160,2.24571418078713,0.0202796697088816
1777,LA,LA246,CLAIBORNE PARISH SECTION 8,1,050,2.03229297193251,0.191403191072457
1778,WI,WI029,BRUCE HOUSING AUTHORITY,1,160,0.123251622167415,0.000712174657673221
1779,WI,WI052,HOUSING AUTHORITY OF THE CITY OF CUMBERLAND,1,160,0.337039977627264,0.00120462251407541
1780,WI,WI129,PESHTIGO HOUSING AUTHORITY,1,160,0.169195287549139,0.000946585732411635
1781,TN,TN078,OLIVER SPRINGS HOUSING AUTHORITY,1,160,0.257675425300689,0.00144164106815185
1782,TN,TN018,ROCKWOOD HOUSING AUTHORITY,1,160,0.591279131446689,0.0020829639719945
1783,WI,WI064,BELOIT HOUSING AUTHORITY,0.95710057,160,0.995835489164453,0.00516737215562917
1784,MS,MS111,THE HOUSING AUTHORITY OF THE CITY OF FOREST,1,160,0.373488376646089,0.00324777209250504
1785,MS,MS094,THE HOUSING AUTHORITY OF THE CITY OF HAZLEHURST,1,160,0.169070195593145,0.00109304453538441
1786,MI,MI096,FERNDALE HOUSING COMMISSION,0.47064304,050,2.05589662967292,0.257999030259805
1787,MI,MI007,ECORSE HOUSING COMMISSION,1,160,0.162993076092779,0.000757829747162971
1788,MN,MN101,"HRA OF MORA, MINNESOTA",0.6857143,050,1.77113274323065,0.160380407447286
1789,AR,AR117,POLK COUNTY HOUSING AUTHORITY,1,050,2.15490897703005,0.219206880325402
1790,IN,IN016,HOUSING AUTHORITY OF THE CITY OF EVANSVILLE,0.95548558,160,0.803629670100522,0.0127844223177535
1791,AL,AL072,HA COLUMBIANA,1,050,2.51007508771503,0.202887083099078
1792,AL,AL052,HA CULLMAN,0.89787233,160,1.90843485982202,0.0055334833228497
1793,WI,WI186,BROWN COUNTY HOUSING AUTHORITY,0.99749374,050,2.29792095223172,0.156756756986992
1794,WI,WI074,GREEN BAY HOUSING AUTHORITY,1,160,1.09895913681031,0.0136634234438446
1795,AL,AL129,WALKER COUNTY HOUSING AUTHORITY,0.95327103,050,2.38543718715734,0.203038206766832
1796,MN,MN102,"HRA OF LINDSTROM, MINNESOTA",1,160,0.845660761185981,0.0013462171007252
1797,MI,MI025,BELDING HOUSING COMMISSION,1,160,0.232027261272473,0.00140434756005303
1798,MI,MI880,HOUSING SERVICES MID-MICHIGAN,0.75999999,050,1.64004848543299,0.164587124230631
1799,MI,MI023,GREENVILLE HOUSING COMMISSION,0.85135138,160,0.414395010201983,0.00191250320182509
1800,OH,OH032,HOCKING METROPOLITAN HOUSING AUTHORITY,0.9955157,050,1.75251430156875,0.114900692982266
1801,SD,SD018,LAKE ANDES HOUSING AND REDEVELOPMENT COMMISSION,1,050,3.56458231278445,0.329970284036673
1802,SD,SD038,MILLER HOUSING & REDEVELOPMENT COMMISION,1,160,0.172933504440347,0.000364898595350283
1803,AL,AL094,HOUSING AUTHORITY OF THE CITY OF GEORGIANA,1,160,0.185108145084862,0.0015362497206647
1804,IN,IN032,BLOOMFIELD HOUSING AUTHORITY,1,050,1.64384133653013,0.147110469222322
1805,IN,IN077,HOUSING AUTHORITY OF THE CITY OF JASONVILLE,0.83333331,160,0.117562310309371,0.00035341172969121
1806,IA,IA004,OTTUMWA HOUSING AUTHORITY,0.9775281,160,0.521695764386906,0.00458292970027768
1807,AR,AR076,HOUSING AUTHORITY OF THE CITY OF MOUNT IDA,0.83333331,160,0.099613300932572,0.000414078969523165
1808,AR,AR045,PIKE COUNTY HOUSING AUTHORITY,1,050,2.27931343082888,0.155506389611697
1809,IN,IN067,KNOX COUNTY HOUSING AUTHORITY,0.63949841,050,3.31936530330156,0.140537515728948
1810,IN,IN028,HOUSING AUTHORITY OF THE CITY OF HUNTINGBURG,1,160,0.329108777235284,0.00140704187743986
1811,IN,IN043,CANNELTON HOUSING AUTHORITY,0.99236643,050,1.84202610830178,0.102721959373999
1812,OH,OH083,MORROW METROPOLITAN HOUSING AUTHORITY,0.97872341,050,1.54682108638142,0.112072627830086
1813,AL,AL010,FAIRFIELD HOUSING AUTHORITY,1,160,0.244205925305862,0.000871302414752481
1814,AL,AL132,HOUSING AUTHORITY OF THE CITY OF GOODWATER,1,050,1.75070185803554,0.166409534140843
1815,AL,AL093,HOUSING AUTHORITY OF THE TOWN OF HANCEVILLE,1,160,0.378621157737915,0.00120270261884483
1816,OH,OH071,HENRY METROPOLITAN HOUSING AUTHORITY,0.34848484,050,1.73080539136058,0.172934987509509
1817,OH,OH074,WILLIAMS METROPOLITAN HOUSING AUTHORITY,0.63414633,050,1.52681777380527,0.118253370637371
1818,KS,KS037,WELLINGTON HOUSING AUTHORITY,1,160,0.611356360140552,0.00252976127069993
1819,AR,AR175,"HOUSING AUTHORITY OF THE CITY OF BENTON, AR",0.90014267,050,2.62660419224372,0.185996678038918
1820,AR,AR059,HOUSING AUTHORITY OF THE CITY OF BRINKLEY,0.97959185,160,0.319249547102403,0.00151864785650307
1821,IL,IL130,HOUSING AUTHORITY OF THE TOWN OF CICERO,1,160,0.180683827783425,0.00164915080230029
1822,IL,IL039,KANKAKEE COUNTY HOUSING AUTHORITY,1,050,2.03423374487159,0.189274220501405
1823,IA,IA124,AREA XV MULTI-COUNTY HOUSING AGENCY,0.32110092,050,1.45030264997162,0.121146266960519
1824,ND,ND049,WALSH COUNTY HOUSING AUTHORITY,1,050,3.82301682891179,0.406798194504591
1825,KY,KY170,HOUSING AUTHORITY OF TODD COUNTY,1,050,1.42452210572784,0.0986638476764639
1826,KY,KY011,HOUSING AUTHORITY OF HOPKINSVILLE,1,160,1.35712687653461,0.00931040115904602
1827,MO,MO156,HOUSING AUTHORITY OF THE CITY OF ALTON,1,050,1.88746312196597,0.20672313711013
1828,MO,MO192,HOUSING AUTHORITY OF THE CITY OF AVA,0.81481481,050,1.71203194986478,0.170100480361895
1829,TN,TN050,BOLIVAR HOUSING AUTHORITY,1,160,0.505494943079804,0.00280301123649403
1830,TN,TN013,BROWNSVILLE HOUSING AUTHORITY,0.89939022,160,0.488685272664642,0.00263052100595179
1831,MD,MD008,HOUSING AUTHORITY OF THE CITY OF FROSTBURG,1,160,0.494994336995738,0.00134135500706553
1832,MD,MD019,HOUSING AUTHORITY OF THE TOWN OF EASTON,0.996337,050,7.96745493361072,0.0733279471631116
1833,MI,MI089,TAYLOR HOUSING COMMISSION,0.94175822,050,2.86829075570361,0.174425415138409
1834,IL,IL002,CHICAGO HOUSING AUTHORITY,0.96421725,160,2.59402372198666,0.064860915738436
1835,MI,MI095,GLADWIN CITY HOUSING COMMISSION,1,160,0.160689977069249,0.00084644317249144
1836,GA,GA004,HOUSING AUTHORITY OF THE CITY OF COLUMBUS,0.97500694,160,1.32377270652087,0.0549293709153334
1837,FL,FL125,COLUMBIA COUNTY HOUSING AUTHORITY,1,050,2.6859452475623,0.194458066810853
1838,MN,MN095,"HRA OF PEQUOT LAKES, MINNESOTA",1,160,0.336580528546349,0.00551116493053416
1839,OH,OH067,HARRISON METROPOLITAN HOUSING AUTHORITY,0.92626727,050,1.46169242530791,0.112684607796738
1840,OH,OH026,COLUMBIANA METROPOLITAN HOUSING AUTHORITY,1,050,1.80613044163761,0.14770282603637
1841,MO,MO043,PLATTSBURG HOUSING AUTHORITY,1,160,0.204031060509415,0.000984264127895171
1842,MN,MN157,HOUSING & REDEVELOPMENT AUTHORITY OF FARIBAULT,1,160,0.501005986630923,0.00455273169550007
1843,MO,MO045,BRANSON HOUSING AUTHORITY,1,160,1.5198267066491,0.00544315946781318
1844,AR,AR084,HOUSING AUTHORITY OF THE CITY OF BALD KNOB,1,160,0.241723809162307,0.00129950575697735
1845,MI,MI055,LIVONIA HOUSING COMMISSION,0.81599998,050,2.86829075570361,0.174425415138409
1846,MI,MI098,LUNA PIER HOUSING COMMISSION,1,160,0.178263606140319,0.000421305364687178
1847,MN,MN076,"HRA OF WARREN, MINNESOTA",1,160,0.12351025626053,0.000450965612912683
1848,MN,MN061,"HRA OF WARROAD, MINNESOTA",1,160,1.09944822656653,0.0380369619960603
1849,MD,MD034,QUEEN ANNE'S COUNTY HOUSING AUTHORITY,0.95555556,050,5.72048842625048,0.101136863458337
1850,MI,MI059,ST CLAIR SHORES HOUSING COMMISSION,0.86461538,160,0.535718823453251,0.00332198020956396
1851,MO,MO081,MARIONVILLE HOUSING AUTHORITY,1,050,1.61665877743107,0.161043051731315
1852,MO,MO060,HOUSING AUTHORITY OF THE CITY OF MOUNTAIN GROVE,1,160,0.201422612893389,0.00106207738764477
1853,GA,GA237,"HOUSING AUTHORITY OF THE COUNTY OF DEKALB, GA",0.9948988,050,1.23737139199069,0.0683559016624911
1854,GA,GA208,HOUSING AUTHORITY OF THE CITY OF VIENNA,0.97500002,050,1.41428462941155,0.0983723590052354
1855,LA,LA046,HOUSING AUTHORITY OF THE TOWN OF VINTON,1,160,0.203971941025666,0.00122770150032548
1856,AL,AL190,"HOUSING AUTHORITY OF GREENE COUNTY, AL",1,050,3.54771955136048,0.164637979449317
1857,TN,TN027,HUMBOLDT HOUSING AUTHORITY,0.86580086,160,0.438173416919103,0.00250726750355053
1858,IL,IL030,ST. CLAIR COUNTY HOUSING AUTHORITY,0.99849486,050,1.90018858348837,0.180213960964936
1859,IL,IL052,RANDOLPH COUNTY HOUSING AUTHORITY,1,050,1.98275999558654,0.158754018732124
1860,MN,MN083,"HRA OF HENNING, MINNESOTA",1,160,0.181026002400864,0.00102275094131385
1861,LA,LA054,HOUSING AUTHORITY OF RUSTON,0.95973152,160,0.73242456407923,0.00520058703955805
1862,LA,LA242,TALLULAH CITY,1,050,3.0584840483032,0.161519741160355
1863,LA,LA186,WEST MONROE HOUSING AUTHORITY,1,160,0.45670969086449,0.001978715979427
1864,LA,LA229,FRANKLIN PARISH POLICE JURY,0.89473683,050,2.89376251331714,0.157293403216953
1865,AL,AL095,HA MILLPORT,1,160,0.203806473110906,0.00138528262152172
1866,KS,KS058,ULYSSES HOUSING AUTHORITY,1,160,0.294505817642356,0.000860978623959923
1867,MO,MO032,TARKIO HOUSING AUTHORITY,1,160,0.0805778280654074,0.000381999591985205
1868,GA,GA184,HOUSING AUTHORITY OF THE CITY OF CONYERS,0.96193773,160,1.03294796888326,0.00296927877074905
1869,LA,LA212,LINCOLN PARISH POLICE JURY,0.9894737,050,1.61246259799378,0.117561258656916
1870,LA,LA232,RUSTON CITY,0.97663552,160,0.73242456407923,0.00520058703955805
1871,LA,LA241,BIENVILLE PARISH POLICE JURY,1,050,2.41694628213458,0.203958635595684
1872,KY,KY017,HOUSING AUTHORITY OF MAYSVILLE,0.96022725,160,0.695531423156921,0.00572530384916377
1873,GA,GA160,HOUSING AUTHORITY OF THE CITY OF WARNER ROBINS,1,160,3.03979863577074,0.00927064126081509
1874,IA,IA130,UPPER EXPLORERLAND REGIONAL HOUSING AUTHORITY,0.45758355,050,1.83071159613152,0.208653416959094
1875,AR,AR123,HOUSING AUTHORITY OF THE CITY OF AUGUSTA,1,160,0.220552987819367,0.000501855139356866
1876,MS,MS117,THE HOUSING AUTHORITY OF ATTALA COUNTY,1,050,2.31571948371238,0.184260663529994
1877,GA,GA007,HOUSING AUTHORITY OF THE CITY OF MACON-BIBB,0.99926543,050,1.39690593664507,0.0636708360387028
1878,MN,MN017,MOORHEAD PUBLIC HOUSING AGENCY,1,160,0.770214728455117,0.00604815582370313
1879,MN,MN020,"HRA OF PERHAM, MINNESOTA",1,160,0.312842471171465,0.00108334793083361
1880,MI,MI166,BAY COUNTY HOUSING DEPARTMENT,1,050,2.30646414439518,0.129601225244278
1881,AL,AL069,HA LEEDS,0.54385966,050,2.90142659790041,0.28259301073958
1882,AL,AL079,HOUSING AUTHORITY OF THE TOWN OF MONTEVALLO,1,050,2.51007508771503,0.202887083099078
1883,MN,MN113,"HRA OF BAUDETTE, MINNESOTA",0.89999998,160,0.219271590869679,0.00147453041721785
1884,IL,IL034,HOUSING AUTHORITY OF THE COUNTY OF FORD,1,050,2.24513722221572,0.133970971756232
1885,IL,IL036,"HOUSING AUTHORITY OF THE COUNTY OF VERMILION, ILL.",1,050,2.11047599546488,0.246856541247145
1886,KS,KS073,NEWTON HOUSING AUTHORITY,0.97596157,160,0.675891136452602,0.00375101008784336
1887,AL,AL155,HOUSING AUTHORITY OF THE CITY OF GREENVILLE,0.8807947,160,0.523092730650848,0.00531552420948494
1888,KS,KS049,IOLA HOUSING AUTHORITY,1,160,0.312601102076232,0.00127294666614149
1889,KS,KS069,NEODESHA HOUSING AUTHORITY,1,160,0.218156200358629,0.000369388319035661
1890,KY,KY136,CAMPBELL COUNTY DEPARTMENT OF HOUSING,0.89861751,050,1.20977756269266,0.0429001584475529
1891,KY,KY015,HOUSING AUTHORITY OF NEWPORT,0.93457943,160,0.206506379612609,0.000786145296246266
1892,KS,KS066,SEDGWICK HOUSING AUTHORITY,1,160,0.137482470899412,0.000374080686616931
1893,TN,TN003,KNOXVILLE'S COMMUNITY DEVELOPMENT CORP.,0.93119955,160,5.61068959929806,0.0269627455306024
1894,TN,TN113,EAST TENNESSEE HUMAN RESOURCE AGENCY,0.26867816,050,1.84768012188778,0.0893909664452647
1895,GA,GA002,HOUSING AUTHORITY OF SAVANNAH,0.85995144,160,3.40227222886353,0.0268699200883046
1896,GA,GA134,HOUSING AUTHORITY OF THE CITY OF BLACKSHEAR,1,160,0.506223344691069,0.00110055065467089
1897,TN,TN041,COVINGTON HOUSING AUTHORITY,0.92622954,160,0.465859638851797,0.00296273670256407
1898,OH,OH043,LICKING METROPOLITAN HOUSING AUTHORITY,1,050,1.85052754600634,0.188054913877937
1899,MI,MI009,FLINT HOUSING COMMISSION,0.82807571,160,0.86280930190537,0.00961260966100203
1900,KY,KY122,HOUSING AUTHORITY OF BEAVER DAM,1,160,0.466986002393384,0.000876040708445737
1901,KY,KY070,HOUSING AUTHORITY OF CENTRAL CITY,1,160,0.492895133338233,0.001381389776661
1902,KY,KY100,HOUSING AUTHORITY OF GREENVILLE,1,160,0.440733391672821,0.00128463548588634
1903,MI,MI024,BAY CITY HOUSING COMMISSION,1,160,0.378000480158694,0.00323404009942364
